vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos
0.043,0.787,0.17,0.802,0.6870768070220947,0.2724741995334625,0.04044903814792633
0.0,0.886,0.114,0.8462,0.0024989235680550337,0.02881900779902935,0.9686819911003113
0.0,0.802,0.198,0.933,0.0025554208550602198,0.04796415939927101,0.949480414390564
0.0,0.702,0.298,0.9742,0.007278521079570055,0.03648335114121437,0.9562381505966187
0.0,0.668,0.332,0.9545,0.006990562193095684,0.015580696985125542,0.9774287343025208
0.021,0.928,0.051,0.5684,0.017756862565875053,0.6235962510108948,0.35864686965942383
0.0,0.845,0.155,0.6908,0.7260438203811646,0.2062269002199173,0.06772931665182114
0.0,0.875,0.125,0.5719,0.013448202051222324,0.04380640387535095,0.9427453875541687
0.086,0.743,0.171,0.7234,0.007985086180269718,0.028682639822363853,0.9633322954177856
0.063,0.777,0.16,0.9409,0.007965799421072006,0.036395128816366196,0.9556390047073364
0.035,0.772,0.194,0.9346,0.00896836444735527,0.04971792921423912,0.9413136839866638
0.0,0.714,0.286,0.9454,0.009115302003920078,0.041497163474559784,0.9493875503540039
0.0,0.866,0.134,0.636,0.003964253235608339,0.008224894292652607,0.9878107905387878
0.03,0.71,0.26,0.9278,0.004724245052784681,0.012329471297562122,0.9829462766647339
0.0,0.817,0.183,0.8712,0.006417063530534506,0.028935477137565613,0.9646474719047546
0.0,0.787,0.213,0.9524,0.009379147551953793,0.058214135468006134,0.9324067234992981
0.0,0.758,0.242,0.9231,0.0046177818439900875,0.02440013363957405,0.970982015132904
0.065,0.549,0.386,0.8938,0.08151987195014954,0.06812781095504761,0.8503522872924805
0.0,0.764,0.236,0.8442,0.005551633425056934,0.033257000148296356,0.9611913561820984
0.0,0.697,0.303,0.8122,0.003297525690868497,0.008112861774861813,0.9885896444320679
0.0,0.71,0.29,0.9169,0.0036607508081942797,0.012930473312735558,0.9834088087081909
0.0,0.35,0.65,0.9753,0.0037013371475040913,0.008724111132323742,0.9875745177268982
0.0,0.551,0.449,0.9442,0.0037299736868590117,0.013845079578459263,0.9824249148368835
0.0,0.774,0.226,0.9184,0.005089609418064356,0.023983510211110115,0.9709268808364868
0.099,0.36,0.54,0.8687,0.005860838573426008,0.021296342834830284,0.9728428721427917
0.0,0.625,0.375,0.8122,0.003912677988409996,0.01349868718534708,0.9825886487960815
0.0,0.897,0.103,0.7617,0.26585131883621216,0.5836579203605652,0.15049077570438385
0.0,0.728,0.272,0.9118,0.0051145972684025764,0.02233821712434292,0.9725471138954163
0.0,0.799,0.201,0.9265,0.006434433162212372,0.037095293402671814,0.9564703106880188
0.0,0.929,0.071,0.6369,0.003633795538917184,0.09506630152463913,0.9012998938560486
0.0,0.865,0.135,0.4672,0.08276259154081345,0.32551950216293335,0.5917178988456726
0.168,0.747,0.084,-0.4448,0.9117885828018188,0.0807603970170021,0.007451043464243412
0.059,0.788,0.153,0.6486,0.2089243233203888,0.5162997245788574,0.2747759222984314
0.0,0.696,0.304,0.9891,0.07745078951120377,0.25691163539886475,0.6656375527381897
0.058,0.864,0.078,0.128,0.49886733293533325,0.45976102352142334,0.04137158766388893
0.098,0.801,0.101,0.0258,0.8544825315475464,0.13348296284675598,0.012034510262310505
0.072,0.812,0.116,0.9623,0.296993225812912,0.4858737885951996,0.21713301539421082
0.036,0.762,0.202,0.7675,0.0256736371666193,0.34979891777038574,0.6245274543762207
0.119,0.711,0.17,0.3818,0.11903397738933563,0.30363619327545166,0.5773298144340515
0.099,0.684,0.217,0.9898,0.8504641056060791,0.12502646446228027,0.024509398266673088
0.0,0.705,0.295,0.9626,0.009211841970682144,0.042065806686878204,0.9487223625183105
0.0,0.686,0.314,0.8313,0.004933661315590143,0.01148749515414238,0.9835789203643799
0.0,0.673,0.327,0.9897,0.0034860786981880665,0.017881399020552635,0.9786325097084045
0.081,0.853,0.065,0.2939,0.009907377883791924,0.04764948785305023,0.9424431324005127
0.071,0.69,0.239,0.9625,0.0038106837309896946,0.03735535591840744,0.9588339328765869
0.0,0.826,0.174,0.9339,0.004004230722784996,0.026756947860121727,0.969238817691803
0.055,0.766,0.179,0.934,0.004192972090095282,0.016919704154133797,0.9788873195648193
0.055,0.827,0.118,0.9126,0.02046210877597332,0.6249377131462097,0.3546002209186554
0.078,0.864,0.058,0.0258,0.6414019465446472,0.2899773120880127,0.06862076371908188
0.098,0.801,0.101,0.0258,0.8544825315475464,0.13348296284675598,0.012034510262310505
0.059,0.8,0.141,0.5764,0.003834116505458951,0.027950851246714592,0.9682149887084961
0.0,0.706,0.294,0.9212,0.003971506375819445,0.028236620128154755,0.9677918553352356
0.064,0.845,0.091,0.1386,0.005963505245745182,0.07182323932647705,0.9222133159637451
0.059,0.757,0.184,0.8974,0.10946845263242722,0.45450422167778015,0.4360273480415344
0.071,0.894,0.036,-0.775,0.36739397048950195,0.43781134486198425,0.19479474425315857
0.0,0.807,0.193,0.9288,0.017025142908096313,0.13119348883628845,0.8517813682556152
0.106,0.769,0.125,0.2023,0.02142597734928131,0.13262607157230377,0.8459479808807373
0.0,0.657,0.343,0.8555,0.006664453074336052,0.015293496660888195,0.9780420660972595
0.097,0.812,0.091,0.5548,0.1202797219157219,0.3861502707004547,0.493569940328598
0.0,0.766,0.234,0.7003,0.006720003206282854,0.07054393738508224,0.9227360486984253
0.0,0.851,0.149,0.6222,0.0024169457610696554,0.03114931844174862,0.9664337038993835
0.083,0.855,0.062,-0.1813,0.04477806016802788,0.11981325596570969,0.8354087471961975
0.07,0.767,0.162,0.9213,0.25729915499687195,0.45232465863227844,0.29037612676620483
0.098,0.801,0.101,0.0258,0.8544825315475464,0.13348296284675598,0.012034510262310505
0.029,0.686,0.285,0.9808,0.0065893735736608505,0.043680302798748016,0.9497303366661072
0.0,0.875,0.125,0.9633,0.0198152307420969,0.11209047585725784,0.8680943250656128
0.0,0.89,0.11,0.5859,0.004114799201488495,0.06358834356069565,0.932296872138977
0.058,0.633,0.309,0.8591,0.0033415951766073704,0.02728337049484253,0.9693750143051147
0.065,0.784,0.151,0.8185,0.008503208868205547,0.029155751690268517,0.9623410105705261
0.0,0.833,0.167,0.7351,0.0037010847590863705,0.035496264696121216,0.9608026146888733
0.106,0.753,0.14,0.25,0.2982727587223053,0.2735423445701599,0.4281849265098572
0.0,0.599,0.401,0.9744,0.0036734973546117544,0.00996165070682764,0.9863648414611816
0.0,0.736,0.264,0.8004,0.002983255311846733,0.012480857782065868,0.9845358729362488
0.0,0.706,0.294,0.8979,0.0024924306198954582,0.016015322878956795,0.9814922213554382
0.073,0.775,0.152,0.8445,0.013565896078944206,0.04890115559101105,0.9375329613685608
0.063,0.753,0.184,0.9022,0.4275743067264557,0.5122449398040771,0.06018070876598358
0.073,0.775,0.152,0.8445,0.013565896078944206,0.04890115559101105,0.9375329613685608
0.05,0.836,0.115,0.4767,0.003950771875679493,0.02184092439711094,0.9742083549499512
0.0,0.733,0.267,0.8074,0.0037453416734933853,0.014332503080368042,0.9819221496582031
0.031,0.873,0.097,0.6542,0.635735034942627,0.3027949333190918,0.06147003173828125
0.049,0.82,0.131,0.7531,0.050914566963911057,0.1219743937253952,0.827111005783081
0.0,0.813,0.187,0.8074,0.09647973626852036,0.5129525065422058,0.39056771993637085
0.058,0.84,0.102,0.8684,0.010964049026370049,0.09385996311903,0.8951759338378906
0.0,0.678,0.322,0.9676,0.006272656377404928,0.030848057940602303,0.9628792405128479
0.056,0.641,0.303,0.9574,0.7233009338378906,0.1649782508611679,0.11172075569629669
0.017,0.697,0.287,0.9798,0.05304010584950447,0.19342581927776337,0.7535340785980225
0.0,0.745,0.255,0.6652,0.00995451956987381,0.04459252581000328,0.9454529881477356
0.0,0.809,0.191,0.939,0.0029562856070697308,0.015311777591705322,0.9817319512367249
0.033,0.763,0.204,0.8775,0.006090143695473671,0.039933301508426666,0.953976571559906
0.0,0.852,0.148,0.4826,0.007522346451878548,0.02704411745071411,0.9654335975646973
0.0,0.812,0.188,0.8805,0.003293201792985201,0.01617898792028427,0.9805278778076172
0.0,0.883,0.117,0.765,0.004520009737461805,0.012965156696736813,0.9825147986412048
0.0,0.768,0.232,0.8008,0.009945778176188469,0.06631693243980408,0.9237372875213623
0.0,0.885,0.115,0.6369,0.02450251393020153,0.0953180119395256,0.8801795244216919
0.024,0.787,0.189,0.8863,0.01926991157233715,0.0836840495467186,0.8970460891723633
0.0,0.815,0.185,0.6124,0.003205421380698681,0.024522366002202034,0.9722722172737122
0.16,0.811,0.029,-0.8605,0.8509611487388611,0.1361990123987198,0.012839837931096554
0.106,0.612,0.282,0.8176,0.0055534192360937595,0.08824566006660461,0.9062009453773499
0.106,0.689,0.206,0.9909,0.6061062812805176,0.33707115054130554,0.056822627782821655
0.04,0.747,0.214,0.9814,0.045809175819158554,0.10502180457115173,0.8491690158843994
0.0,0.802,0.198,0.9884,0.0032412174623459578,0.02093539759516716,0.9758233428001404
0.019,0.83,0.151,0.9518,0.007860573008656502,0.07805240899324417,0.9140870571136475
0.078,0.755,0.167,0.9075,0.4970729351043701,0.3216175138950348,0.18130961060523987
0.13,0.685,0.185,0.9428,0.030696621164679527,0.07632781565189362,0.8929755687713623
0.023,0.695,0.282,0.9511,0.009157894179224968,0.03508264198899269,0.9557594656944275
0.0,0.871,0.129,0.5053,0.8776410222053528,0.09900342673063278,0.023355530574917793
0.125,0.76,0.115,0.0567,0.049311261624097824,0.12440558522939682,0.8262830972671509
0.057,0.844,0.099,0.768,0.012138997204601765,0.05312894657254219,0.9347320795059204
0.076,0.711,0.213,0.5662,0.38633614778518677,0.27336448431015015,0.3402993381023407
0.053,0.879,0.068,0.1796,0.3035798966884613,0.44501540064811707,0.25140470266342163
0.0,0.814,0.186,0.552,0.20699508488178253,0.6886440515518188,0.10436087101697922
0.0,0.89,0.11,0.6341,0.9021106362342834,0.08335551619529724,0.01453376654535532
0.055,0.808,0.138,0.8527,0.006340437568724155,0.06245287507772446,0.9312067031860352
0.08,0.772,0.148,0.8302,0.05117036774754524,0.08864886313676834,0.8601807355880737
0.0,0.697,0.303,0.9696,0.004727470688521862,0.03411334753036499,0.9611591696739197
0.146,0.794,0.06,-0.5719,0.9051190614700317,0.08578192442655563,0.009098950773477554
0.074,0.728,0.198,0.7199,0.6850685477256775,0.2093440741300583,0.10558739304542542
0.064,0.615,0.321,0.8481,0.15907126665115356,0.21232862770557404,0.6286001205444336
0.0,0.62,0.38,0.9281,0.0019534826278686523,0.013007708825170994,0.9850387573242188
0.03,0.862,0.107,0.9575,0.005709509365260601,0.20625567436218262,0.7880348563194275
0.0,0.707,0.293,0.981,0.008002041839063168,0.03733288496732712,0.9546651244163513
0.034,0.859,0.107,0.7708,0.005114386789500713,0.08654655516147614,0.9083391427993774
0.0,0.481,0.519,0.9337,0.0028190752491354942,0.014361708424985409,0.9828192591667175
0.098,0.629,0.274,0.9732,0.15470439195632935,0.3817821443080902,0.46351349353790283
0.0,0.644,0.356,0.8337,0.009545587934553623,0.0277121439576149,0.9627422094345093
0.0,0.556,0.444,0.9672,0.008187301456928253,0.04117748513817787,0.9506352543830872
0.0,1.0,0.0,0.0,0.23681321740150452,0.4289853572845459,0.3342013955116272
0.098,0.727,0.175,0.5375,0.010781273245811462,0.07328972965478897,0.9159289598464966
0.134,0.657,0.209,0.4939,0.0644848421216011,0.14657442271709442,0.7889407277107239
0.0,0.569,0.431,0.8337,0.00890638679265976,0.026284653693437576,0.964809000492096
0.054,0.637,0.309,0.886,0.00725151039659977,0.16111595928668976,0.8316324949264526
0.037,0.655,0.307,0.9456,0.004177974537014961,0.018584061414003372,0.9772379994392395
0.053,0.804,0.142,0.91,0.00513097457587719,0.1005246490240097,0.8943443894386292
0.0,0.601,0.399,0.9224,0.004453352186828852,0.020260924473404884,0.9752857089042664
0.033,0.845,0.122,0.6805,0.0027536943089216948,0.017969565466046333,0.9792767763137817
0.114,0.632,0.253,0.7115,0.007485541049391031,0.04294968396425247,0.9495647549629211
0.064,0.769,0.167,0.8271,0.038619350641965866,0.10248782485723495,0.8588928580284119
0.057,0.755,0.188,0.905,0.022667188197374344,0.12591059505939484,0.8514221906661987
0.0,0.617,0.383,0.9309,0.0027934880927205086,0.013962287455797195,0.9832442402839661
0.064,0.736,0.2,0.944,0.05996355414390564,0.13034211099147797,0.8096942901611328
0.0,0.55,0.45,0.9561,0.014379102736711502,0.055304501205682755,0.9303163886070251
0.038,0.751,0.211,0.9945,0.050046321004629135,0.4975537657737732,0.45239996910095215
0.0,0.596,0.404,0.8178,0.1786268949508667,0.4872983396053314,0.33407479524612427
0.094,0.666,0.24,0.9042,0.009311913512647152,0.02730744518339634,0.9633806347846985
0.0,0.832,0.168,0.9324,0.005234363488852978,0.17215441167354584,0.8226112723350525
0.0,0.705,0.295,0.8979,0.003424212569370866,0.020815322175621986,0.9757604598999023
0.056,0.837,0.107,0.4019,0.9323763847351074,0.058744095265865326,0.008879453875124454
0.0,0.588,0.412,0.8807,0.0026510264724493027,0.013505285605788231,0.9838436245918274
0.06,0.784,0.156,0.4753,0.004360476043075323,0.019413135945796967,0.9762263894081116
0.0,0.833,0.167,0.765,0.009938415139913559,0.021381927654147148,0.968679666519165
0.079,0.635,0.286,0.7579,0.010148427449166775,0.05941316857933998,0.9304384589195251
0.0,0.599,0.401,0.9008,0.004098116420209408,0.015104876831173897,0.9807970523834229
0.0,0.786,0.214,0.9136,0.013555433601140976,0.12778879702091217,0.8586557507514954
0.0,0.808,0.192,0.8854,0.007270023692399263,0.05122731253504753,0.9415026903152466
0.144,0.519,0.337,0.7469,0.009898385964334011,0.03205114230513573,0.958050549030304
0.0,0.661,0.339,0.8268,0.0037051718682050705,0.00807325541973114,0.9882215857505798
0.0,0.638,0.362,0.8952,0.003634836059063673,0.01199674978852272,0.9843683838844299
0.106,0.531,0.364,0.9746,0.0073695858009159565,0.026874836534261703,0.9657555818557739
0.03,0.67,0.3,0.9787,0.19619004428386688,0.40844079852104187,0.39536914229393005
0.057,0.832,0.11,0.781,0.050811029970645905,0.387735515832901,0.5614534616470337
0.0,0.935,0.065,0.4005,0.5620110034942627,0.39794421195983887,0.04004478454589844
0.264,0.481,0.255,0.1828,0.013021519407629967,0.09532918781042099,0.8916493058204651
0.0,0.728,0.272,0.8622,0.0035854631569236517,0.013573498465120792,0.9828410148620605
0.068,0.781,0.151,0.5083,0.017184047028422356,0.06283438950777054,0.9199815392494202
0.0,0.71,0.29,0.8217,0.0032770796678960323,0.028902258723974228,0.9678207039833069
0.0,0.745,0.255,0.9633,0.0034035088028758764,0.025023464113473892,0.971572995185852
0.044,0.532,0.424,0.967,0.00402656476944685,0.011759163811802864,0.9842143058776855
0.0,0.696,0.304,0.9052,0.01984238624572754,0.0954015851020813,0.8847560286521912
0.145,0.735,0.12,-0.1538,0.6337119936943054,0.3279482424259186,0.038339730352163315
0.022,0.735,0.243,0.9219,0.029742445796728134,0.2015083283185959,0.7687491774559021
0.052,0.717,0.23,0.7552,0.019150586798787117,0.12020833790302277,0.8606410622596741
0.0,0.479,0.521,0.9549,0.0028682276606559753,0.010294589214026928,0.9868372678756714
0.0,0.713,0.287,0.9199,0.0053553506731987,0.02745840698480606,0.9671862125396729
0.0,0.68,0.32,0.9705,0.004201784264296293,0.014299620874226093,0.9814985394477844
0.0,0.742,0.258,0.8555,0.016341999173164368,0.05669015645980835,0.9269677996635437
0.0,0.934,0.066,0.4927,0.018911901861429214,0.1372303068637848,0.8438577651977539
0.0,0.681,0.319,0.92,0.0052520171739161015,0.013625312596559525,0.9811227321624756
0.043,0.706,0.251,0.8942,0.011131384409964085,0.061632174998521805,0.9272364377975464
0.0,0.695,0.305,0.784,0.003230188274756074,0.013049603439867496,0.9837201833724976
0.091,0.753,0.157,0.6204,0.005687654484063387,0.02969050407409668,0.9646218419075012
0.0,0.724,0.276,0.9286,0.006398547440767288,0.019329363480210304,0.9742720723152161
0.0,0.819,0.181,0.4567,0.004714615177363157,0.03408984839916229,0.9611955285072327
0.189,0.714,0.097,-0.3561,0.8191809058189392,0.16266150772571564,0.01815756782889366
0.232,0.554,0.214,-0.128,0.8798027038574219,0.10062014311552048,0.019577177241444588
0.048,0.887,0.065,0.1655,0.26855194568634033,0.34852099418640137,0.3829270303249359
0.0,0.677,0.323,0.8999,0.003688314463943243,0.015983399003744125,0.9803282618522644
0.06,0.731,0.209,0.8865,0.018619665876030922,0.0702093243598938,0.9111710786819458
0.0,0.781,0.219,0.8201,0.009154397994279861,0.10526153445243835,0.8855840563774109
0.133,0.718,0.149,0.2896,0.789050281047821,0.18594016134738922,0.025009622797369957
0.0,0.845,0.155,0.9565,0.15180130302906036,0.29510074853897095,0.5530979633331299
0.071,0.885,0.045,-0.6108,0.039892129600048065,0.17674390971660614,0.7833639979362488
0.015,0.82,0.165,0.9915,0.6574233770370483,0.28042295575141907,0.06215366721153259
0.014,0.897,0.09,0.8777,0.004082527011632919,0.03845256194472313,0.9574649333953857
0.1,0.762,0.137,0.4545,0.8877678513526917,0.09272684156894684,0.01950533129274845
0.072,0.684,0.244,0.743,0.006185943726450205,0.021332602947950363,0.9724814891815186
0.027,0.724,0.249,0.9851,0.0060119712725281715,0.033566247671842575,0.9604217410087585
0.08,0.839,0.081,0.0052,0.016261868178844452,0.08012869954109192,0.9036094546318054
0.0,0.677,0.323,0.936,0.003199267666786909,0.00938886497169733,0.9874118566513062
0.022,0.846,0.132,0.9437,0.006435752380639315,0.040970176458358765,0.9525940418243408
0.037,0.723,0.24,0.966,0.12257766723632812,0.11766367405653,0.7597586512565613
0.088,0.712,0.2,0.9701,0.09470280259847641,0.25281551480293274,0.652481734752655
0.092,0.788,0.12,0.2103,0.6453202366828918,0.18755538761615753,0.16712433099746704
0.054,0.794,0.153,0.9197,0.022574475035071373,0.14545480906963348,0.831970751285553
0.077,0.784,0.139,0.7096,0.9182609915733337,0.06512504816055298,0.016613934189081192
0.049,0.854,0.097,0.2732,0.005485362373292446,0.168405219912529,0.8261094689369202
0.065,0.748,0.187,0.9794,0.010958552360534668,0.08908001333475113,0.8999614119529724
0.122,0.817,0.061,-0.5429,0.8594773411750793,0.12025509774684906,0.020267527550458908
0.026,0.66,0.314,0.981,0.006113224197179079,0.01409741211682558,0.9797893762588501
0.13,0.73,0.139,0.1494,0.1935616284608841,0.3559604287147522,0.4504779577255249
0.0,0.71,0.29,0.9258,0.005982686765491962,0.015885593369603157,0.9781317114830017
0.055,0.784,0.161,0.9391,0.5265570878982544,0.3685853183269501,0.10485757887363434
0.0,0.949,0.051,0.2578,0.7764593362808228,0.19765399396419525,0.02588668465614319
0.058,0.597,0.346,0.9325,0.0678299143910408,0.24562543630599976,0.68654465675354
0.05,0.771,0.179,0.9662,0.19071324169635773,0.21019724011421204,0.599089503288269
0.127,0.76,0.113,-0.0429,0.6989359855651855,0.23447592556476593,0.06658806651830673
0.0,0.739,0.261,0.971,0.009768609888851643,0.1178436353802681,0.872387707233429
0.023,0.752,0.225,0.9926,0.48611879348754883,0.39374789595603943,0.12013328820466995
0.017,0.922,0.06,0.4253,0.0194220133125782,0.22618280351161957,0.7543951869010925
0.032,0.89,0.079,0.8756,0.21789026260375977,0.6008262634277344,0.18128345906734467
0.049,0.778,0.172,0.9453,0.720294177532196,0.2156563401222229,0.06404950469732285
0.012,0.824,0.164,0.979,0.6142312288284302,0.3368709683418274,0.048897746950387955
0.063,0.794,0.143,0.9422,0.2477387934923172,0.5922189354896545,0.16004228591918945
0.127,0.847,0.027,-0.9774,0.0464727021753788,0.7982957363128662,0.15523160994052887
0.0,0.809,0.191,0.9157,0.004679491277784109,0.03328962251543999,0.9620308876037598
0.082,0.823,0.095,0.5001,0.36589205265045166,0.5164110064506531,0.11769694089889526
0.0,1.0,0.0,0.0,0.03856438398361206,0.7760611772537231,0.18537446856498718
0.045,0.859,0.096,0.4215,0.09588024765253067,0.5814099907875061,0.3227097690105438
0.017,0.863,0.12,0.8897,0.028237417340278625,0.1557110846042633,0.8160514831542969
0.198,0.67,0.131,-0.3182,0.12058241665363312,0.19034509360790253,0.6890724301338196
0.0,0.756,0.244,0.8746,0.010620076209306717,0.11010511219501495,0.879274845123291
0.215,0.598,0.187,-0.296,0.454488068819046,0.3350522816181183,0.2104596346616745
0.08,0.831,0.089,0.0772,0.8449774980545044,0.14445893466472626,0.010563532821834087
0.006,0.739,0.255,0.995,0.006403944455087185,0.03611623868346214,0.9574798345565796
0.0,0.718,0.282,0.9554,0.3199923038482666,0.5406356453895569,0.1393720656633377
0.045,0.83,0.124,0.7968,0.18676254153251648,0.3997560143470764,0.41348138451576233
0.0,0.803,0.197,0.8684,0.010836525820195675,0.043979838490486145,0.9451836347579956
0.0,0.811,0.189,0.9405,0.02224590629339218,0.09036266058683395,0.8873914480209351
0.0,0.7,0.3,0.9286,0.025217022746801376,0.06145895645022392,0.9133239984512329
0.043,0.802,0.155,0.9334,0.06265371292829514,0.16722941398620605,0.7701168656349182
0.0,0.918,0.082,0.7772,0.16316595673561096,0.40653154253959656,0.4303025007247925
0.034,0.819,0.147,0.9614,0.0037597769405692816,0.03544037789106369,0.9607998728752136
0.152,0.735,0.113,-0.1154,0.07059107720851898,0.14874152839183807,0.7806673645973206
0.0,0.775,0.225,0.937,0.007036865688860416,0.03130640462040901,0.9616567492485046
0.028,0.848,0.124,0.8777,0.010435695759952068,0.08360066264867783,0.9059635996818542
0.0,0.846,0.154,0.6369,0.005272275768220425,0.026393935084342957,0.9683337807655334
0.0,0.631,0.369,0.969,0.003732894780114293,0.013712665997445583,0.9825544953346252
0.0,0.837,0.163,0.7531,0.006444357801228762,0.1143554076552391,0.879200279712677
0.0,0.707,0.293,0.7003,0.0032858022022992373,0.030103368684649467,0.9666107892990112
0.053,0.758,0.19,0.9764,0.004766627214848995,0.10806435346603394,0.8871690034866333
0.018,0.907,0.075,0.8669,0.007165048737078905,0.1522124856710434,0.8406224846839905
0.0,0.691,0.309,0.9176,0.0028084772638976574,0.00875070970505476,0.9884408712387085
0.0,0.846,0.154,0.9343,0.0038185259327292442,0.01952034793794155,0.9766611456871033
0.058,0.737,0.205,0.765,0.01334062498062849,0.061437029391527176,0.9252223372459412
0.02,0.839,0.141,0.8588,0.005980321671813726,0.04450759291648865,0.9495121240615845
0.046,0.794,0.16,0.9335,0.02748693712055683,0.28010016679763794,0.6924129128456116
0.009,0.852,0.139,0.9764,0.5768308639526367,0.35412371158599854,0.06904541701078415
0.093,0.875,0.032,-0.8384,0.6867932081222534,0.28709596395492554,0.026110785081982613
0.05,0.926,0.024,-0.2509,0.7818135023117065,0.20722490549087524,0.010961540974676609
0.073,0.685,0.243,0.6671,0.004814580082893372,0.02846880815923214,0.9667165875434875
0.183,0.785,0.032,-0.8675,0.9054398536682129,0.08635981380939484,0.008200298994779587
0.0,0.736,0.264,0.7264,0.0023073116317391396,0.013305853120982647,0.9843868613243103
0.033,0.764,0.203,0.8708,0.005478766281157732,0.017365258187055588,0.9771560430526733
0.023,0.789,0.188,0.9586,0.005011778324842453,0.023210078477859497,0.9717782139778137
0.0,0.661,0.339,0.9812,0.0040984321385622025,0.028417805209755898,0.9674838185310364
0.0,0.848,0.152,0.8507,0.006840440910309553,0.02347671054303646,0.9696828722953796
0.0,0.817,0.183,0.8519,0.012773217633366585,0.1419493705034256,0.8452773690223694
0.0,0.926,0.074,0.6428,0.003617860609665513,0.027279281988739967,0.9691029191017151
0.0,0.755,0.245,0.9075,0.0022278265096247196,0.011603406630456448,0.9861688017845154
0.0,0.711,0.289,0.9379,0.006750515196472406,0.014745902270078659,0.9785036444664001
0.024,0.755,0.22,0.9704,0.005586426705121994,0.03703053668141365,0.9573829770088196
0.049,0.951,0.0,-0.5719,0.009561517275869846,0.0983465239405632,0.8920919299125671
0.04,0.803,0.157,0.6076,0.8499829769134521,0.13021817803382874,0.019798878580331802
0.043,0.806,0.151,0.9365,0.058631833642721176,0.16713649034500122,0.7742316722869873
0.0,0.816,0.184,0.8914,0.623103141784668,0.26121532917022705,0.11568153649568558
0.0,0.839,0.161,0.9444,0.005186213180422783,0.033042680472135544,0.9617711305618286
0.0,0.932,0.068,0.4019,0.35865354537963867,0.40032562613487244,0.24102084338665009
0.198,0.779,0.023,-0.9325,0.945174515247345,0.04861986264586449,0.006205640267580748
0.064,0.748,0.188,0.4845,0.6650817394256592,0.22679764032363892,0.10812061280012131
0.101,0.899,0.0,-0.4019,0.3673882782459259,0.5486360788345337,0.08397560566663742
0.097,0.792,0.111,-0.3327,0.8284956812858582,0.14401410520076752,0.027490271255373955
0.049,0.815,0.136,0.6808,0.5929962396621704,0.32421109080314636,0.08279260993003845
0.214,0.763,0.023,-0.8832,0.9635962247848511,0.031122444197535515,0.005281413439661264
0.11,0.89,0.0,-0.7506,0.5781689286231995,0.40615060925483704,0.015680396929383278
0.0,0.821,0.179,0.9702,0.0027195115108042955,0.05601613596081734,0.9412643313407898
0.041,0.842,0.118,0.81,0.005209652241319418,0.023392681032419205,0.9713976979255676
0.039,0.864,0.098,0.6908,0.0029338416643440723,0.03733181208372116,0.9597343802452087
0.022,0.821,0.156,0.8832,0.018680155277252197,0.44626525044441223,0.5350545644760132
0.0,0.919,0.081,0.7184,0.006797619163990021,0.09917601943016052,0.8940263390541077
0.0,0.897,0.103,0.2382,0.139445498585701,0.35327059030532837,0.5072839260101318
0.0,0.897,0.103,0.7184,0.009782551787793636,0.22188565135002136,0.76833176612854
0.0,0.755,0.245,0.9686,0.004284684080630541,0.019925257191061974,0.9757900834083557
0.0,0.763,0.237,0.9562,0.009013103321194649,0.053658802062273026,0.937328040599823
0.08,0.738,0.182,0.8906,0.003593238303437829,0.04599300026893616,0.9504138231277466
0.136,0.831,0.033,-0.5719,0.017785772681236267,0.22585166990756989,0.7563626170158386
0.0,0.812,0.188,0.8698,0.0021391818299889565,0.008692774921655655,0.9891680479049683
0.0,0.724,0.276,0.8034,0.009809061884880066,0.028938166797161102,0.9612528085708618
0.0,0.795,0.205,0.6588,0.009059502743184566,0.08125219494104385,0.9096882939338684
0.074,0.907,0.019,-0.7653,0.19287867844104767,0.28504905104637146,0.5220722556114197
0.0,0.799,0.201,0.8832,0.0061255949549376965,0.04398290440440178,0.9498915076255798
0.023,0.758,0.219,0.9545,0.008643307723104954,0.07584051042795181,0.9155161380767822
0.129,0.786,0.086,-0.2037,0.555277943611145,0.3008572459220886,0.14386479556560516
0.0,0.863,0.137,0.7339,0.002527025528252125,0.04156621918082237,0.9559068083763123
0.0,0.821,0.179,0.6124,0.003916613757610321,0.15249231457710266,0.8435910940170288
0.0,0.707,0.293,0.9755,0.002129416447132826,0.008992386050522327,0.9888781905174255
0.0,0.929,0.071,0.7701,0.004580666311085224,0.08805890381336212,0.9073604345321655
0.119,0.881,0.0,-0.4215,0.5729953646659851,0.4051954448223114,0.021809183061122894
0.055,0.907,0.038,-0.2023,0.015016324818134308,0.39305806159973145,0.5919255614280701
0.04,0.825,0.135,0.7494,0.5687793493270874,0.23192133009433746,0.19929935038089752
0.053,0.852,0.095,0.6715,0.2762924134731293,0.44799548387527466,0.27571213245391846
0.0,0.945,0.055,0.3612,0.693087100982666,0.2728995382785797,0.03401334583759308
0.079,0.844,0.077,-0.0526,0.8648818135261536,0.12395007163286209,0.01116815023124218
0.055,0.715,0.23,0.7081,0.0466117225587368,0.09378854930400848,0.8595996499061584
0.052,0.672,0.276,0.9656,0.006066269241273403,0.03236820548772812,0.9615654945373535
0.041,0.851,0.108,0.8869,0.6602845191955566,0.3141840398311615,0.025531459599733353
0.162,0.631,0.207,0.3326,0.0037785025779157877,0.013241345062851906,0.9829801321029663
0.073,0.745,0.181,0.9594,0.03144581988453865,0.3604143261909485,0.6081398129463196
0.043,0.876,0.08,0.6686,0.00425658468157053,0.04876244068145752,0.9469809532165527
